head	relation	tail	head_type	tail_type
ENSG00000087095	interacts_with	ENSG00000143569	Gene	Gene
ENSG00000143569	interacts_with	ENSG00000087095	Gene	Gene
ENSG00000117266	interacts_with	ENSG00000103266	Gene	Gene
ENSG00000103266	interacts_with	ENSG00000117266	Gene	Gene
ENSG00000158290	interacts_with	ENSG00000106462	Gene	Gene
ENSG00000106462	interacts_with	ENSG00000158290	Gene	Gene
ENSG00000136807	interacts_with	ENSG00000168439	Gene	Gene
ENSG00000168439	interacts_with	ENSG00000136807	Gene	Gene
ENSG00000281320	interacts_with	ENSG00000145386	Gene	Gene
ENSG00000145386	interacts_with	ENSG00000281320	Gene	Gene
ENSG00000123416	interacts_with	ENSG00000258947	Gene	Gene
ENSG00000258947	interacts_with	ENSG00000123416	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000163879	Gene	Gene
ENSG00000163879	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000103319	interacts_with	ENSG00000143742	Gene	Gene
ENSG00000143742	interacts_with	ENSG00000103319	Gene	Gene
ENSG00000103319	interacts_with	ENSG00000143742	Gene	Gene
ENSG00000143742	interacts_with	ENSG00000103319	Gene	Gene
ENSG00000164885	interacts_with	ENSG00000117266	Gene	Gene
ENSG00000117266	interacts_with	ENSG00000164885	Gene	Gene
ENSG00000141510	interacts_with	ENSG00000137267	Gene	Gene
ENSG00000137267	interacts_with	ENSG00000141510	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000069345	Gene	Gene
ENSG00000069345	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000163072	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000163072	Gene	Gene
ENSG00000138780	interacts_with	ENSG00000152455	Gene	Gene
ENSG00000152455	interacts_with	ENSG00000138780	Gene	Gene
ENSG00000141380	interacts_with	ENSG00000117713	Gene	Gene
ENSG00000117713	interacts_with	ENSG00000141380	Gene	Gene
ENSG00000111218	interacts_with	ENSG00000132716	Gene	Gene
ENSG00000132716	interacts_with	ENSG00000111218	Gene	Gene
ENSG00000167770	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000167770	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000130826	Gene	Gene
ENSG00000130826	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000078304	interacts_with	ENSG00000135679	Gene	Gene
ENSG00000135679	interacts_with	ENSG00000078304	Gene	Gene
ENSG00000166333	interacts_with	ENSG00000148672	Gene	Gene
ENSG00000148672	interacts_with	ENSG00000166333	Gene	Gene
ENSG00000103540	interacts_with	ENSG00000288301	Gene	Gene
ENSG00000288301	interacts_with	ENSG00000103540	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000076321	Gene	Gene
ENSG00000076321	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000261893	interacts_with	ENSG00000134283	Gene	Gene
ENSG00000134283	interacts_with	ENSG00000261893	Gene	Gene
ENSG00000283009	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000283009	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000117155	Gene	Gene
ENSG00000117155	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000184343	interacts_with	ENSG00000117395	Gene	Gene
ENSG00000117395	interacts_with	ENSG00000184343	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000162664	Gene	Gene
ENSG00000162664	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000005436	Gene	Gene
ENSG00000005436	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000105810	interacts_with	ENSG00000187908	Gene	Gene
ENSG00000187908	interacts_with	ENSG00000105810	Gene	Gene
ENSG00000082556	interacts_with	ENSG00000187513	Gene	Gene
ENSG00000187513	interacts_with	ENSG00000082556	Gene	Gene
ENSG00000135829	interacts_with	ENSG00000065978	Gene	Gene
ENSG00000065978	interacts_with	ENSG00000135829	Gene	Gene
ENSG00000178691	interacts_with	ENSG00000121481	Gene	Gene
ENSG00000121481	interacts_with	ENSG00000178691	Gene	Gene
ENSG00000141510	interacts_with	ENSG00000232575	Gene	Gene
ENSG00000232575	interacts_with	ENSG00000141510	Gene	Gene
ENSG00000213923	interacts_with	ENSG00000124486	Gene	Gene
ENSG00000124486	interacts_with	ENSG00000213923	Gene	Gene
ENSG00000116478	interacts_with	ENSG00000182054	Gene	Gene
ENSG00000182054	interacts_with	ENSG00000116478	Gene	Gene
ENSG00000070495	interacts_with	ENSG00000160305	Gene	Gene
ENSG00000160305	interacts_with	ENSG00000070495	Gene	Gene
ENSG00000135250	interacts_with	ENSG00000167005	Gene	Gene
ENSG00000167005	interacts_with	ENSG00000135250	Gene	Gene
ENSG00000141543	interacts_with	ENSG00000099783	Gene	Gene
ENSG00000099783	interacts_with	ENSG00000141543	Gene	Gene
ENSG00000134748	interacts_with	ENSG00000100462	Gene	Gene
ENSG00000100462	interacts_with	ENSG00000134748	Gene	Gene
ENSG00000196652	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000196652	Gene	Gene
ENSG00000129071	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000129071	Gene	Gene
ENSG00000116478	interacts_with	ENSG00000232960	Gene	Gene
ENSG00000232960	interacts_with	ENSG00000116478	Gene	Gene
ENSG00000141543	interacts_with	ENSG00000109606	Gene	Gene
ENSG00000109606	interacts_with	ENSG00000141543	Gene	Gene
ENSG00000014919	interacts_with	ENSG00000075415	Gene	Gene
ENSG00000075415	interacts_with	ENSG00000014919	Gene	Gene
ENSG00000141543	interacts_with	ENSG00000114391	Gene	Gene
ENSG00000114391	interacts_with	ENSG00000141543	Gene	Gene
ENSG00000196591	interacts_with	ENSG00000158636	Gene	Gene
ENSG00000158636	interacts_with	ENSG00000196591	Gene	Gene
ENSG00000109670	interacts_with	ENSG00000067221	Gene	Gene
ENSG00000067221	interacts_with	ENSG00000109670	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000198353	Gene	Gene
ENSG00000198353	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000163884	Gene	Gene
ENSG00000163884	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000117266	interacts_with	ENSG00000104695	Gene	Gene
ENSG00000104695	interacts_with	ENSG00000117266	Gene	Gene
ENSG00000137098	interacts_with	ENSG00000142453	Gene	Gene
ENSG00000142453	interacts_with	ENSG00000137098	Gene	Gene
ENSG00000113712	interacts_with	ENSG00000157657	Gene	Gene
ENSG00000157657	interacts_with	ENSG00000113712	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000142856	Gene	Gene
ENSG00000142856	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000244405	Gene	Gene
ENSG00000244405	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000070770	interacts_with	ENSG00000133773	Gene	Gene
ENSG00000133773	interacts_with	ENSG00000070770	Gene	Gene
ENSG00000137098	interacts_with	ENSG00000160310	Gene	Gene
ENSG00000160310	interacts_with	ENSG00000137098	Gene	Gene
ENSG00000104312	interacts_with	ENSG00000115548	Gene	Gene
ENSG00000115548	interacts_with	ENSG00000104312	Gene	Gene
ENSG00000094631	interacts_with	ENSG00000183048	Gene	Gene
ENSG00000183048	interacts_with	ENSG00000094631	Gene	Gene
ENSG00000184343	interacts_with	ENSG00000173145	Gene	Gene
ENSG00000173145	interacts_with	ENSG00000184343	Gene	Gene
ENSG00000070770	interacts_with	ENSG00000156860	Gene	Gene
ENSG00000156860	interacts_with	ENSG00000070770	Gene	Gene
ENSG00000132405	interacts_with	ENSG00000185236	Gene	Gene
ENSG00000185236	interacts_with	ENSG00000132405	Gene	Gene
ENSG00000183304	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000183304	Gene	Gene
ENSG00000250506	interacts_with	ENSG00000168439	Gene	Gene
ENSG00000168439	interacts_with	ENSG00000250506	Gene	Gene
ENSG00000198353	interacts_with	ENSG00000147548	Gene	Gene
ENSG00000147548	interacts_with	ENSG00000198353	Gene	Gene
ENSG00000185386	interacts_with	ENSG00000079277	Gene	Gene
ENSG00000079277	interacts_with	ENSG00000185386	Gene	Gene
ENSG00000139618	interacts_with	ENSG00000093009	Gene	Gene
ENSG00000093009	interacts_with	ENSG00000139618	Gene	Gene
ENSG00000116478	interacts_with	ENSG00000150347	Gene	Gene
ENSG00000150347	interacts_with	ENSG00000116478	Gene	Gene
ENSG00000070495	interacts_with	ENSG00000185482	Gene	Gene
ENSG00000185482	interacts_with	ENSG00000070495	Gene	Gene
ENSG00000185479	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000185479	Gene	Gene
ENSG00000117266	interacts_with	ENSG00000116984	Gene	Gene
ENSG00000116984	interacts_with	ENSG00000117266	Gene	Gene
ENSG00000082556	interacts_with	ENSG00000115307	Gene	Gene
ENSG00000115307	interacts_with	ENSG00000082556	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000275122	Gene	Gene
ENSG00000275122	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000123154	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000123154	Gene	Gene
ENSG00000152684	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000152684	Gene	Gene
ENSG00000076321	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000076321	Gene	Gene
ENSG00000120733	interacts_with	ENSG00000137098	Gene	Gene
ENSG00000137098	interacts_with	ENSG00000120733	Gene	Gene
ENSG00000147655	interacts_with	ENSG00000070495	Gene	Gene
ENSG00000070495	interacts_with	ENSG00000147655	Gene	Gene
ENSG00000069956	interacts_with	ENSG00000128731	Gene	Gene
ENSG00000128731	interacts_with	ENSG00000069956	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000205420	Gene	Gene
ENSG00000205420	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000160396	interacts_with	ENSG00000166508	Gene	Gene
ENSG00000166508	interacts_with	ENSG00000160396	Gene	Gene
ENSG00000094631	interacts_with	ENSG00000274081	Gene	Gene
ENSG00000274081	interacts_with	ENSG00000094631	Gene	Gene
ENSG00000136527	interacts_with	ENSG00000135250	Gene	Gene
ENSG00000135250	interacts_with	ENSG00000136527	Gene	Gene
ENSG00000112038	interacts_with	ENSG00000187513	Gene	Gene
ENSG00000187513	interacts_with	ENSG00000112038	Gene	Gene
ENSG00000213923	interacts_with	ENSG00000124702	Gene	Gene
ENSG00000124702	interacts_with	ENSG00000213923	Gene	Gene
ENSG00000153094	interacts_with	ENSG00000015475	Gene	Gene
ENSG00000015475	interacts_with	ENSG00000153094	Gene	Gene
ENSG00000141543	interacts_with	ENSG00000169813	Gene	Gene
ENSG00000169813	interacts_with	ENSG00000141543	Gene	Gene
ENSG00000188906	interacts_with	ENSG00000132485	Gene	Gene
ENSG00000132485	interacts_with	ENSG00000188906	Gene	Gene
ENSG00000025434	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000025434	Gene	Gene
ENSG00000164885	interacts_with	ENSG00000146731	Gene	Gene
ENSG00000146731	interacts_with	ENSG00000164885	Gene	Gene
ENSG00000281320	interacts_with	ENSG00000138439	Gene	Gene
ENSG00000138439	interacts_with	ENSG00000281320	Gene	Gene
ENSG00000113712	interacts_with	ENSG00000156273	Gene	Gene
ENSG00000156273	interacts_with	ENSG00000113712	Gene	Gene
ENSG00000070495	interacts_with	ENSG00000124635	Gene	Gene
ENSG00000124635	interacts_with	ENSG00000070495	Gene	Gene
ENSG00000070770	interacts_with	ENSG00000100941	Gene	Gene
ENSG00000100941	interacts_with	ENSG00000070770	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000094880	Gene	Gene
ENSG00000094880	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000070770	interacts_with	ENSG00000133226	Gene	Gene
ENSG00000133226	interacts_with	ENSG00000070770	Gene	Gene
ENSG00000135250	interacts_with	ENSG00000077312	Gene	Gene
ENSG00000077312	interacts_with	ENSG00000135250	Gene	Gene
ENSG00000213923	interacts_with	ENSG00000123575	Gene	Gene
ENSG00000123575	interacts_with	ENSG00000213923	Gene	Gene
ENSG00000179335	interacts_with	ENSG00000124486	Gene	Gene
ENSG00000124486	interacts_with	ENSG00000179335	Gene	Gene
ENSG00000179335	interacts_with	ENSG00000187555	Gene	Gene
ENSG00000187555	interacts_with	ENSG00000179335	Gene	Gene
ENSG00000112062	interacts_with	ENSG00000183091	Gene	Gene
ENSG00000183091	interacts_with	ENSG00000112062	Gene	Gene
ENSG00000185359	interacts_with	ENSG00000141480	Gene	Gene
ENSG00000141480	interacts_with	ENSG00000185359	Gene	Gene
ENSG00000112365	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000112365	Gene	Gene
ENSG00000166333	interacts_with	ENSG00000150753	Gene	Gene
ENSG00000150753	interacts_with	ENSG00000166333	Gene	Gene
ENSG00000112200	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000112200	Gene	Gene
ENSG00000116729	interacts_with	ENSG00000082556	Gene	Gene
ENSG00000082556	interacts_with	ENSG00000116729	Gene	Gene
ENSG00000152455	interacts_with	ENSG00000103202	Gene	Gene
ENSG00000103202	interacts_with	ENSG00000152455	Gene	Gene
ENSG00000274205	interacts_with	ENSG00000012223	Gene	Gene
ENSG00000012223	interacts_with	ENSG00000274205	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000100603	Gene	Gene
ENSG00000100603	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000147099	interacts_with	ENSG00000196549	Gene	Gene
ENSG00000196549	interacts_with	ENSG00000147099	Gene	Gene
ENSG00000163877	interacts_with	ENSG00000100941	Gene	Gene
ENSG00000100941	interacts_with	ENSG00000163877	Gene	Gene
ENSG00000059758	interacts_with	ENSG00000221914	Gene	Gene
ENSG00000221914	interacts_with	ENSG00000059758	Gene	Gene
ENSG00000117266	interacts_with	ENSG00000102178	Gene	Gene
ENSG00000102178	interacts_with	ENSG00000117266	Gene	Gene
ENSG00000125741	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000125741	Gene	Gene
ENSG00000162385	interacts_with	ENSG00000100813	Gene	Gene
ENSG00000100813	interacts_with	ENSG00000162385	Gene	Gene
ENSG00000087095	interacts_with	ENSG00000149115	Gene	Gene
ENSG00000149115	interacts_with	ENSG00000087095	Gene	Gene
ENSG00000142875	interacts_with	ENSG00000088986	Gene	Gene
ENSG00000088986	interacts_with	ENSG00000142875	Gene	Gene
ENSG00000087095	interacts_with	ENSG00000108424	Gene	Gene
ENSG00000108424	interacts_with	ENSG00000087095	Gene	Gene
ENSG00000116478	interacts_with	ENSG00000105556	Gene	Gene
ENSG00000105556	interacts_with	ENSG00000116478	Gene	Gene
ENSG00000166333	interacts_with	ENSG00000153395	Gene	Gene
ENSG00000153395	interacts_with	ENSG00000166333	Gene	Gene
ENSG00000166333	interacts_with	ENSG00000156261	Gene	Gene
ENSG00000156261	interacts_with	ENSG00000166333	Gene	Gene
ENSG00000166333	interacts_with	ENSG00000115484	Gene	Gene
ENSG00000115484	interacts_with	ENSG00000166333	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000087365	Gene	Gene
ENSG00000087365	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000185811	Gene	Gene
ENSG00000185811	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000147099	interacts_with	ENSG00000148396	Gene	Gene
ENSG00000148396	interacts_with	ENSG00000147099	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000159216	Gene	Gene
ENSG00000159216	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000008128	interacts_with	ENSG00000232960	Gene	Gene
ENSG00000232960	interacts_with	ENSG00000008128	Gene	Gene
ENSG00000070770	interacts_with	ENSG00000248333	Gene	Gene
ENSG00000248333	interacts_with	ENSG00000070770	Gene	Gene
ENSG00000125148	interacts_with	ENSG00000171988	Gene	Gene
ENSG00000171988	interacts_with	ENSG00000125148	Gene	Gene
ENSG00000096063	interacts_with	ENSG00000182196	Gene	Gene
ENSG00000182196	interacts_with	ENSG00000096063	Gene	Gene
ENSG00000276458	interacts_with	ENSG00000100462	Gene	Gene
ENSG00000100462	interacts_with	ENSG00000276458	Gene	Gene
ENSG00000156873	interacts_with	ENSG00000136261	Gene	Gene
ENSG00000136261	interacts_with	ENSG00000156873	Gene	Gene
ENSG00000139618	interacts_with	ENSG00000164754	Gene	Gene
ENSG00000164754	interacts_with	ENSG00000139618	Gene	Gene
ENSG00000274205	interacts_with	ENSG00000273686	Gene	Gene
ENSG00000273686	interacts_with	ENSG00000274205	Gene	Gene
ENSG00000160396	interacts_with	ENSG00000143815	Gene	Gene
ENSG00000143815	interacts_with	ENSG00000160396	Gene	Gene
ENSG00000108773	interacts_with	ENSG00000184634	Gene	Gene
ENSG00000184634	interacts_with	ENSG00000108773	Gene	Gene
ENSG00000111653	interacts_with	ENSG00000138668	Gene	Gene
ENSG00000138668	interacts_with	ENSG00000111653	Gene	Gene
ENSG00000109339	interacts_with	ENSG00000075702	Gene	Gene
ENSG00000075702	interacts_with	ENSG00000109339	Gene	Gene
ENSG00000213923	interacts_with	ENSG00000114374	Gene	Gene
ENSG00000114374	interacts_with	ENSG00000213923	Gene	Gene
ENSG00000164885	interacts_with	ENSG00000096384	Gene	Gene
ENSG00000096384	interacts_with	ENSG00000164885	Gene	Gene
ENSG00000281320	interacts_with	ENSG00000166439	Gene	Gene
ENSG00000166439	interacts_with	ENSG00000281320	Gene	Gene
ENSG00000196591	interacts_with	ENSG00000086061	Gene	Gene
ENSG00000086061	interacts_with	ENSG00000196591	Gene	Gene
ENSG00000171970	interacts_with	ENSG00000152455	Gene	Gene
ENSG00000152455	interacts_with	ENSG00000171970	Gene	Gene
ENSG00000164885	interacts_with	ENSG00000134057	Gene	Gene
ENSG00000134057	interacts_with	ENSG00000164885	Gene	Gene
ENSG00000166333	interacts_with	ENSG00000168763	Gene	Gene
ENSG00000168763	interacts_with	ENSG00000166333	Gene	Gene
ENSG00000116478	interacts_with	ENSG00000143373	Gene	Gene
ENSG00000143373	interacts_with	ENSG00000116478	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000170469	Gene	Gene
ENSG00000170469	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000094631	interacts_with	ENSG00000148396	Gene	Gene
ENSG00000148396	interacts_with	ENSG00000094631	Gene	Gene
ENSG00000123908	interacts_with	ENSG00000172667	Gene	Gene
ENSG00000172667	interacts_with	ENSG00000123908	Gene	Gene
ENSG00000135250	interacts_with	ENSG00000007392	Gene	Gene
ENSG00000007392	interacts_with	ENSG00000135250	Gene	Gene
ENSG00000162385	interacts_with	ENSG00000110107	Gene	Gene
ENSG00000110107	interacts_with	ENSG00000162385	Gene	Gene
ENSG00000261893	interacts_with	ENSG00000165934	Gene	Gene
ENSG00000165934	interacts_with	ENSG00000261893	Gene	Gene
ENSG00000162385	interacts_with	ENSG00000174444	Gene	Gene
ENSG00000174444	interacts_with	ENSG00000162385	Gene	Gene
ENSG00000060982	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000060982	Gene	Gene
ENSG00000189367	interacts_with	ENSG00000198890	Gene	Gene
ENSG00000198890	interacts_with	ENSG00000189367	Gene	Gene
ENSG00000198464	interacts_with	ENSG00000004487	Gene	Gene
ENSG00000004487	interacts_with	ENSG00000198464	Gene	Gene
ENSG00000100490	interacts_with	ENSG00000100804	Gene	Gene
ENSG00000100804	interacts_with	ENSG00000100490	Gene	Gene
ENSG00000116586	interacts_with	ENSG00000198793	Gene	Gene
ENSG00000198793	interacts_with	ENSG00000116586	Gene	Gene
ENSG00000288516	interacts_with	ENSG00000127914	Gene	Gene
ENSG00000127914	interacts_with	ENSG00000288516	Gene	Gene
ENSG00000135829	interacts_with	ENSG00000153187	Gene	Gene
ENSG00000153187	interacts_with	ENSG00000135829	Gene	Gene
ENSG00000137642	interacts_with	ENSG00000143479	Gene	Gene
ENSG00000143479	interacts_with	ENSG00000137642	Gene	Gene
ENSG00000197771	interacts_with	ENSG00000097046	Gene	Gene
ENSG00000097046	interacts_with	ENSG00000197771	Gene	Gene
ENSG00000160396	interacts_with	ENSG00000095319	Gene	Gene
ENSG00000095319	interacts_with	ENSG00000160396	Gene	Gene
ENSG00000187778	interacts_with	ENSG00000101945	Gene	Gene
ENSG00000101945	interacts_with	ENSG00000187778	Gene	Gene
ENSG00000162385	interacts_with	ENSG00000126945	Gene	Gene
ENSG00000126945	interacts_with	ENSG00000162385	Gene	Gene
ENSG00000113712	interacts_with	ENSG00000168143	Gene	Gene
ENSG00000168143	interacts_with	ENSG00000113712	Gene	Gene
ENSG00000102882	interacts_with	ENSG00000100030	Gene	Gene
ENSG00000100030	interacts_with	ENSG00000102882	Gene	Gene
ENSG00000101350	interacts_with	ENSG00000274726	Gene	Gene
ENSG00000274726	interacts_with	ENSG00000101350	Gene	Gene
ENSG00000162385	interacts_with	ENSG00000015479	Gene	Gene
ENSG00000015479	interacts_with	ENSG00000162385	Gene	Gene
ENSG00000163517	interacts_with	ENSG00000113141	Gene	Gene
ENSG00000113141	interacts_with	ENSG00000163517	Gene	Gene
ENSG00000112365	interacts_with	ENSG00000132600	Gene	Gene
ENSG00000132600	interacts_with	ENSG00000112365	Gene	Gene
ENSG00000156026	interacts_with	ENSG00000107745	Gene	Gene
ENSG00000107745	interacts_with	ENSG00000156026	Gene	Gene
ENSG00000162385	interacts_with	ENSG00000196866	Gene	Gene
ENSG00000196866	interacts_with	ENSG00000162385	Gene	Gene
ENSG00000166333	interacts_with	ENSG00000156709	Gene	Gene
ENSG00000156709	interacts_with	ENSG00000166333	Gene	Gene
ENSG00000094631	interacts_with	ENSG00000100813	Gene	Gene
ENSG00000100813	interacts_with	ENSG00000094631	Gene	Gene
ENSG00000094631	interacts_with	ENSG00000093000	Gene	Gene
ENSG00000093000	interacts_with	ENSG00000094631	Gene	Gene
ENSG00000141543	interacts_with	ENSG00000063177	Gene	Gene
ENSG00000063177	interacts_with	ENSG00000141543	Gene	Gene
ENSG00000142875	interacts_with	ENSG00000126602	Gene	Gene
ENSG00000126602	interacts_with	ENSG00000142875	Gene	Gene
